Loc,LocName,LocStAbbrev,LocCnty,LocZone,DirFlo,LocTypeInd,Total_Design_Capacity,08/01/20,08/02/20,08/03/20,08/04/20,08/05/20,08/06/20,08/07/20,08/08/20,08/09/20,08/10/20,08/11/20,08/12/20,08/13/20,08/14/20,08/15/20,08/16/20,08/17/20,08/18/20,08/19/20,08/20/20,08/21/20,08/22/20,08/23/20,08/24/20,08/25/20,08/26/20,08/27/20,08/28/20,08/29/20,08/30/20,08/31/20
"	73730",TGP - WHEELERSBURG INTERCONNECT,OH,SCIOTO,2,D,INT,"258,854",150,150,150,150,12532,150,150,150,150,150,150,15595,12577,150,150,150,626,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,173
"	73731","CAIMAN ENERGY-RITCHIE RD/BURKETT HOLLOW, BLAIR CO., PA",PA,BLAIR,3,R,WHD,"305,100","1,285",1285,1285,1285,1285,1285,1285,1285,1285,632,1285,1285,1285,1285,1285,1285,1285,2000,2000,0,0,0,0,0,5000,0,5000,0,0,0,0
"	73732","BLUE RACER MIDSTREAM-BERNE, MONROE CO.,OH",OH,MONROE,2,R,WHD,"644,123","3,000",3000,2996,3000,3000,8000,8000,3000,3000,3000,3000,2000,2000,2000,2000,2000,2000,513855,498150,465585,511569,492922,507869,508524,505977,518032,507012,506360,503487,506798,505060
"	73733","CNX - MCQUAY III - CONE GATHERING, GREENE CO., PA.",PA,GREENE,2,R,WHD,"377,168","499,511",500011,500011,497373,494700,507133,502149,507028,507028,505391,506724,504811,503031,501155,503219,503338,503864,0,0,0,61566,30000,28301,30000,26500,14217,70531,27753,47000,39000,57000
"	73734","MARK WEST - MAJORSVILLE, MARSHALL CO., WVA",WV,MARSHALL,2,R,WHD,"86,881",1,1,1,0,0,0,1,0,0,0,150972,199792,171758,181606,125400,141400,140400,31000,31000,30374,30602,31000,31000,31000,30000,30000,30000,29000,28960,29000,29000
"	73735",BONANZA - STRIKE FORCE MIDSTREAM,OH,MONROE,2,R,WHD,"3,974","31,090",31090,31090,31000,31000,30960,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73736","WILLIAMS OVM / OAK GROVE, CLAY WVA",WV,MARSHALL,2,R,WHD,"411,032", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73807",NORTHSTAR OFFSHORE- SP 86-B BUYBACK @ SP 89,OF,SOUTH PASS,ELA,D,END,"408,854",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"	73808","DOMINION ENERGY TRANSMISSION, INC - CRAYNE II, RT 188 GREEN",PA,WESTMORELAND,2,R,INT,"186,111", -   ,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,2562,1072,1072
"	73809","MONROE PIPELINE, REEDS ROAD, MONROE CO, OH",OH,MONROE,2,R,WHD,"42,147","3,200",3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,250,250,250,250,250,250,250,250,250,250,250,250,250,250
"	73810","AMP UP GOLIAD, LLC/GOEHRING GATHERING-FM 584-GOLIAD CO., TX",TX,GOLIAD,STX,R,WHD,"335,840",250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,20000,16100,16100,15146
"	73811",ENTERPRISE PRODUCTS/WALLACE JUNCTION,TX,CHAMBERS,STX,D,INT,"696,998", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73812","MARKWEST UTICA SENECA  MONROE CO., OH",OH,MONROE,2,R,WHD,"7,635", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173000,173000,173000,171000,173000,173000,170000,170000,170000,170000,170000,170000,170000,170000
"	73813","RICE POSEIDON MIDSTREAM - MCNAY RIDGE ROAD - GREENE CO., PA",PA,GREENE,2,R,WHD,"3,986","173,000",173000,173000,173000,173000,173000,173000,173000,173000,173000,173000,173000,173000,173000,173000,173000,172820,2500,500,2500,2500,2500,2500,2500,2500,2500,2500,6500,2500,2500,2500
"	73814","GRAYMONT - PLEASANT GAP / WEAVER HILL ROAD, CENTRE CO., PA",PA,CENTRE,3,D,END,"362,092","6,500",6500,6500,6500,6500,6500,6500,3500,3500,3500,5500,5500,5500,2500,2500,2500,2500,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000
"	73815","RICE POSEIDON MIDSTREAM / ROGERSVILLE - BARTON HOLLOW ROAD,",PA,GREENE,2,R,WHD,"400,000","71,000",71000,70000,70000,70000,70000,65000,65000,65000,65000,70000,70000,70000,70000,70000,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73816","REGENCY-BIG RUN /TWP. ROAD 964, MONROE CO.OH",OH,MONROE,2,R,WHD,"1,071,250", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,501,501,501,501,501,501,438,501,264,264,264,264,264
"	73817",KMK OIL & GAS/BENTON #1,TX,MARION,ETX,R,WHD,"1,341,103", -   ,0,0,1,251,1,1,1,1,1,1,1,1,1,501,501,501,74,74,74,74,35,35,35,0,68,22,60,60,60,60
"	73818",DEWBRE PETROLEUM/MCGILL HEIRS #1-SANTA ROSE RANCH-KENEDY CO,TX,KENEDY,STX,R,WHD,"389,020",90,90,90,90,90,84,84,84,84,84,84,70,80,80,80,80,80,0,0,0,0,15000,25000,57000,83500,60000,35000,25000,0,0,0
"	73819",TANA EXPLORATION BRETON SOUND BLOCK 25,OF,BRETON SOUND,ELA,R,WHD,"8,136",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"	73820",NRG ENERGY/BIG CAJUN II POWER PLANT-WOODMEN LANE,LA,POINTE COUPEE,ELA,D,END,"383,854", -   ,0,15000,90000,100000,100000,100000,100000,100000,100000,100000,100000,100000,70000,0,0,0,151800,151699,151800,149742,148800,148800,138800,138800,143800,143800,153801,153800,153800,149854
"	73867","RICE ENERGY-ALPHA/PETTIT ROAD, GREENE CO. PA",PA,GREENE,2,R,WHD,"586,962","150,799",145800,150800,151800,146800,150800,151800,151799,151800,151800,151800,150501,148800,148800,151800,151800,151800,49554,32683,60979,88472,115494,61600,58289,83464,103028,55882,96044,116069,132065,133077
"	73868","RICE ENERGY-OHIO/BOLTZ RIDGE ROAD, MONROE CO., OH",OH,MONROE,2,R,WHD,"1,700","57,428",68499,62992,59667,38325,56319,53995,71525,71527,65431,30623,64210,45583,47366,57017,43856,38468,422451,412177,424515,456365,409546,409075,417902,418013,406459,417356,468014,456284,486429,418014
"	73869","RICE ENERGY-DENEX (TOMBSTONE) AKRON ROAD, GREENE CO., PA",PA,GREENE,2,R,WHD,"1,627","368,014",373013,378014,378012,513013,387993,368014,362102,373012,402874,397860,413014,403014,420498,403014,418014,433014,-395,-412,-395,-395,-395,-395,-395,-395,0,0,0,0,0,0
"	73870","DOMINION EAST OHIO-SWITZERLAND, MONROE CO., OH",OH,MONROE,2,R,INT,"6,100", -   ,0,0,0,0,0,0,0,0,0,0,0,0,-395,-395,-395,-395,9025,10000,2000,2000,2000,2000,2000,2000,2000,2000,2000,10000,10000,10000
"	73871","DOMINION ENERGY TRANSMISSION, INC - TL 558/WV RT. 2, MARSHA",WV,MARSHALL,2,D,INT,"123,200","2,000",2000,2000,2000,2000,2000,2000,2000,2000,2000,4567,3129,10000,8471,9999,5010,2010,20816,20815,10815,1015,1015,1015,1015,1014,913,1015,1015,1015,1007,1015
"	73874","EUREKA HUNTER/KREBS RIDGE ROAD, MONROE CO., OH",OH,MONROE,2,R,WHD,"277,522","1,015",754,1015,8015,1015,1015,1015,713,713,713,55487,31567,993,1015,1015,1015,1015,64302,59302,57228,58983,60302,60302,65302,68302,63302,68302,63302,51170,60302,60302
"	73875","MARKWEST-BEALLSVILLE/BOLON RIDGE ROAD, MONROE CO., OH",OH,MONROE,2,R,WHD,"500,000","57,802",57802,62802,62302,62302,62302,62302,64338,64338,64338,67302,69532,59302,64302,58302,58302,58302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73876","ELLIOTT OIL&GAS/STEINDORF #1-FM 799-BEE CO.,TX",TX,BEE,STX,R,WHD,"61,062", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,5000,5000,398,398,398,400,398,398,15000,5000,15000,5000
"	73877",PENNINGTON O&G/JS KEAN ET AL #1 SHELL ROAD-PT COUPEE PARISH,LA,POINTE COUPEE,ELA,R,WHD,"1,000","1,160",3000,3000,752,4572,398,398,898,2398,4072,398,2754,5000,5000,398,5000,5000,100,100,100,100,100,100,100,100,1000,100,100,100,100,100
"	73878","GOLIAD MIDSTREAM ENERGY/CITY OF MAGNOLIA,TX-ENDERLI STREET,",TX,MONTGOMERY,STX,D,END,"67,000", -   ,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73880","GREYLOCK PIPELINE, LLC RIDGE ROAD NORTH, GREENE CO., PA",PA,GREENE,2,R,WHD,"366,375", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18440,7500,7500,7500,7311,7500,7500,13500,13689,11938,13500,13500,13500,15062
"	73881","TEXAS GAS - LEBANON LATERAL, WARREN  CO., OH",OH,WARREN,2,D,INT,"10,200","13,500",13500,13500,13500,15467,15639,13500,13500,17720,13500,23000,13500,13500,13500,11198,10740,13500,25,18213,109348,51994,30445,30445,30445,25,25,25,25,25,25,25
"	73882",SEMPRA/CAMERON -GULF MARKET,LA,BEAUREGARD,WLA,D,INT,"280,000","63,064",46627,16507,25,25,25,25,91638,91638,50025,73913,25,96540,92033,90421,70340,90421,6000,5000,5000,5000,4000,4000,4000,4000,1000,1,1000,3000,2000,5794
"	73883",CENTERPOINT ENERGY/IP ORANGE MILL-OWENS ILLINOIS RD-ORANGE,TX,ORANGE,WLA,D,INT,"101,700","8,000",8000,8000,7779,8221,8000,8000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1,1,1,1,16,16,16,16,16,16,16,16,16,16
"	73887","ALEGACY/CNG INDUSTRIAL CAMPUS-BUS US 290-WALLER CO.,TX",TX,WALLER,STX,D,END,"165,000",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73889","UNITED WORLD ENERGY/HAMILTON 24-1-HWY384-CAMERON PAR., LA",LA,CAMERON,WLA,R,WHD,"1,900",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"	73890","LLOX/BILLY D. SMITH #1-CR 49-BRAZORIA CO., TX",TX,BRAZORIA,STX,R,WHD,"8,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"	73892",HILCORP ENERGY ST. CHARLES REFUGE GATHERING-BACKGATE ROAD-R,TX,REFUGIO,STX,R,WHD,400, -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73700,60000,60000,60000,60000,70900,91200,127856,210000,178886,203000,95000,95000,101236
"	73893","TALEN - BRUNNER ISLAND/JERUSALEM SCHOOL RD, YORK CO., PA",PA,YORK,3,D,END,"162,720","130,700",190700,129987,150000,119328,126172,120000,115000,130000,179082,212658,224000,209000,120000,0,7300,65000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
"	73894","DOMINION ENERGY TRANSMISSION, INC - TAYLORS RIDGE ROAD",WV,MARSHALL,2,D,INT,"3,562","2,000",2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73895","DOMINION ENERGY TRANSMISSION, INC - ARMAN HILL (MULLET) / T",OH,MONROE,2,R,INT,"500,000", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,30000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
"	73896","EASTMAN CHEMICAL/TXO-CALLAHAN RD., HARRISON CO., TX",TX,HARRISON,ETX,D,END,"10,170","65,000",65000,65000,50989,35000,23000,15000,15000,15000,15000,30000,30000,30000,30000,28000,28000,28000,0,0,1900,8800,13000,15000,23100,35600,5600,34929,32364,0,0,0
"	73899",BAYONNE ENERGY CENTER-NJ ROUTE 440,NJ,HUDSON,3,D,END,"234,000", -   ,0,10000,1999,0,0,10000,10000,30000,22800,31929,32678,30878,29829,16135,1702,1965,135,140,65,100,11,100,110,145,165,57,13,110,85,110
"	73900","TOWN OF CENTREVILLE, WILKINSON CO., MS",MS,WILKINSON,ELA,D,LDC,"66,000",68,70,140,125,185,115,135,65,65,65,155,65,180,65,65,65,65,790,790,790,790,790,790,790,790,790,790,790,790,790,790
"	73901","GAS UTILITIES DISTRICT #1 ANGOLA DEL., STATE HWY 10, W.FELI",LA,WEST FELICIANA,ELA,D,LDC,"183,060",790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"	73902",GAS UTILITIES DISTRICT #1 SPILLMAN DELIVERY STATE HWY 421;W,LA,WEST FELICIANA,ELA,D,LDC,"509,485",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44350,25400,25622,39862,31113,31113,31113,61629,68729,83716,109182,76318,76318,86318
"	73904",SOUTHERN NATURAL GAS KOSCIUSKO REVERSAL,MS,ATTALA,1,D,INT,"163,850","60,700",60700,60700,74620,55900,60400,45400,75512,75512,75512,53688,60188,55688,30688,63288,63288,63288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73905",FIELDWOOD EC 250,LA,EAST CAMERON-SOUTH,WLA,R,WHD,"81,400", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367650,333402,329806,366664,368310,372097,367769,364922,361313,371015,373827,368234,362633,361640
"	73907","EQT- BRADEN RUN II, GREENE CO., PA.",PA,GREENE,2,R,WHD,"485,625","398,036",393935,388920,389076,387961,355347,380952,390384,388384,430003,432950,356595,427270,427323,395222,388692,387346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73909",LINDEN COGEN BAYWAY,NJ,UNION,3,D,END,"97,700","111,122",111122,110067,119022,110122,111124,105988,104888,104885,98208,125388,117738,113588,110688,105888,105888,110888,49100,46700,48500,44900,44600,44600,44600,47800,46500,43800,44000,43000,43000,43000
"	73910",PHILLIPS 66 BAYWAY,NJ,UNION,3,D,END,"305,100","46,000",46000,46000,45600,45500,45500,46000,46500,46500,46500,47500,47300,46800,44700,45900,44000,42100,150000,150000,150000,150000,154000,154000,154000,155000,155000,150000,140000,135000,135000,135000
"	73911","CPV-FAIRVIEW, JACKSON TOWNSHIP, PA",PA,CAMBRIA,3,D,END,"508,500","156,000",156000,156000,145000,145000,137000,146000,150000,150000,150000,165000,165000,160000,155000,153000,153000,153000,0,0,0,0,0,0,0,0,0,20000,20000,20000,20000,20000
"	73912","BIG ANGLETON DELIVERY, BRAZORIA CO., TX",TX,BRAZORIA,STX,D,INT,"254,427", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,1,100,100,100,100,7,100,100,0
"	73913","TENASKA PENNSYLVANIA PARTNERS, LLC - WESTMORELAND CO., PA",PA,WESTMORELAND,2,D,END,"10,177",100,100,100,100,100,100,100,100,100,100,0,0,0,100,100,100,100,74000,74000,74000,74000,73976,74000,74000,74000,76460,72752,73000,57000,70000,72000
"	73914","DTE - ROCKLAND, FORGEDALE RD, BERKS CO, PA",PA,BERKS,3,D,INT,"508,500","66,000",66000,66000,65000,70000,68000,71000,71000,71000,71000,73000,74000,74000,72000,73000,72999,73000,346000,395954,405998,386000,429999,430000,430000,420000,410000,429999,429782,430000,429969,430000
"	73915","RICE ENERGY-BAMBINO, MCCLELLAN AVE., GREENE CO., PA",PA,GREENE,2,R,WHD,"610,625","431,000",431000,430999,364000,187000,413000,415000,413000,413000,413000,434999,443003,411000,406003,430000,430000,430001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73918",COLUMBIA GAS JOHNSON RD YORK CO. PA,PA,YORK,3,D,INT,"152,550", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000,290000,290000,290000,290000,290000,286000,286000,286000,286000,283000,283000,283000,283000
"	73919","EQM REDBAND, STROPE RD, GREENE CO PA",PA,GREENE,2,R,WHD,"2,035","290,000",290000,290000,290000,290000,290000,290000,290000,290000,290000,290000,290000,290000,290000,290000,290000,290000,35000,35000,29500,35000,38750,35000,35000,35000,35000,40000,38000,35000,35000,35000
"	73920",TRANSCO WILLIAMS-CAJUN RD (ST.JAMES) POINTE COUPEE LA,LA,POINTE COUPEE,ELA,D,INT,"277,877","15,000",15000,15000,34844,38743,45000,45000,43021,34999,31489,43935,40000,47000,47000,35000,35000,35000,124052,124052,124052,124052,123718,124052,124052,123052,123052,122752,127500,127205,127225,127500
"	73921",MIDCOAST VIDOR INTERCONNECT MANSFIELD FERRY ROAD ORANGE CO,TX,ORANGE,STX,R,INT,"660,131","123,853",124100,124100,127500,127500,127500,127500,127500,127500,127500,127500,126612,114100,139052,127681,130837,132837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	73923",ENTERGY SERVICES/HINDS 2 DELIVERY-BEASLEY RD,MS,HINDS,ELA,D,END,"183,860", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82127,75921,67585,69500,64342,67479,63463,67611,66543,69444,66969,70898,70085,75369
"	73924","XCL MIDSTREAM BLUE RIDGE, MARSHALL COUNTY WV",WV,MARSHALL,2,R,WHD,"574,801","66,859",63383,73383,71194,63803,78909,76921,73359,73359,71530,65915,66544,69659,79866,70801,69805,68369,0,0,0,0,23000,23000,11500,0,0,0,0,0,0,0
"	73925","CNX RICH HILL, GREEN CO. PA",PA,GREENE,2,R,WHD,"136,041", -   ,0,0,0,0,0,0,0,0,0,61000,10000,85000,79000,0,0,0,110486,108160,100411,110486,110486,110486,110145,118308,135703,130591,125878,131799,127024,135681
"	73927",KUDO MIDSTREAM-MARTINSVILLE GATHERING-CR 342-NACOGDOCHES CO,TX,NACOGDOCHES,ETX,R,WHD,"366,393","110,955",110955,110253,110955,135752,135622,109486,79662,80162,80162,80324,89824,95324,99065,105519,105519,85303,1000,600,600,600,600,600,600,600,600,600,605,600,600,600
"	73930","PLANET OPERATIONG/SAVOY 1 HWY 758-ST.LANDRY PARISH, LA",LA,ST LANDRY,WLA,R,WHD,"661,700",600,600,600,1000,600,1700,600,800,600,800,2100,700,600,600,600,1100,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	74040","EAST OHIO GAS - CLARINGTON, OH",OH,MONROE,2,D,LDC,"357,969", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114951,10733,0,0,0,0,0,0,0,0,0,0,0,4366
"	74058","NATIONAL GRID METRO NY, GOETHALS RD., STATEN ISLAND, RICHMO",NY,RICHMOND,3,D,LDC,"400,000", -   ,7434,173022,115457,138560,88021,68860,133184,132653,129465,119354,164123,146431,148827,105059,95856,47736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	74128","MR 128 UPGRADE (PUBLIC SERVICE - LINDEN, NJ) DEL",NJ,UNION,3,D,LDC,"169,867", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	74187","DEFS - GUADALUPE DELIVERY - LAVACA CO., TX",TX,LAVACA,STX,D,LDC,"232,000","19,431",20294,19384,8233,0,5855,2039,0,16268,16268,16268,16268,16268,16268,16807,36809,36809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	74200","MOMENTUM KENSINGTON / HIGHWAY 644, COLUMBIANA CO., OH",OH,COLUMBIANA,2,R,WHD,"162,720", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,0,-2,0,0,0
"	74201","ACCESS MIDSTREAM CLARKS MILL ROAD-JEFFERSON CO., OH",OH,JEFFERSON,2,R,WHD,"141,484", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428977,411819,416329,430439,431714,431630,435770,401629,389838,416197,428769,418758,400992,401694
"	74202","ACCESS MIDSTREAM HIGHWAY 219 - JEFFERSON CO., OH",OH,JEFFERSON,2,R,WHD,"864,501","373,217",373217,373217,402062,469991,429389,394152,428278,437863,434847,400205,392369,411081,434427,447130,452229,435147,100000,100000,100000,100000,94500,94500,94500,100000,100000,100000,100000,100000,100000,100000
"	74203","DOMINION ENERGY TRANSMISSION, INC - CLARKS MILL ROAD, JEFFE",OH,JEFFERSON,2,D,INT,"432,650","100,000",100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,89000,100000,100000,100000,100000,100000,139360,84940,68413,49510,127685,140824,77031,81989,82001,84576,107249,93769,95939,100337
"	74215","TEXAS GAS TRANSMISSION LLC - LEBANON, OH",OH,WARREN,2,D,INT,"140,749","150,575",160575,151565,148574,160533,160533,155229,160533,160261,88016,82321,82934,70843,93980,125255,126775,119922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	74217","GULF SOUTH-KOSCIUSKO, ATTALA CO., MS (BI-DIR REC 70217)",MS,ATTALA,1,D,INT,"140,749", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	74502",CAMERON BLOCK 286 OFFSHORE ABANDOMENT (TEMP),LA,CAMERON,WLA,R,WHD,"189,553",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"	74509",AGT RECEIPT FOR PSEG DEL.,NJ,PASSAIC,3,R,INT,"189,553",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"	74696",GOMEX VR 282 BUYBACK,OF,VERMILLION,WLA,D,STA,"144,101",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"	74902","CMS - GAS CITY - GRANT CO., IN",IN,GRANT,2,R,INT,"144,101", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270886,270379,241616,246150,279138,281348,287238,280589,271428,266462,270651,270347,271943,278220
"	74903","PEPL-GAS CITY DELIVERY/ROUTE 26, GRANT CO., IN",IN,GRANT,2,D,INT,"191,773","275,384",275384,275384,273164,276470,273611,275332,265489,267098,269878,268780,272038,270764,271132,276861,273799,270252,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064
"	74936",CHANDELEUR PIPE LINE CO. (CANTIUM LLC) MP 41L BUYBACK,OF,MAIN PASS,ELA,D,OTH,"191,773",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"	75007","EQUITRANS - MORRIS, PA (DEL 70007/REC 76007)",PA,GREENE,2,B,INT,"692,041","5,064",5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	75009","EQUITRANS - CRAYNE, PA (D70009/R76009)",PA,GREENE,2,B,INT,"692,041","48,224",46224,46224,42010,39607,46388,26991,59216,75400,61347,192942,101582,76394,158726,105547,109962,145185,36339,29339,29339,29339,29339,32839,29339,29339,48048,34460,29339,29339,29339,29339
"	75037","DTI - WAYNESBURG, PA(D 70037/R 76037)",PA,GREENE,2,B,INT,"109,430", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	75043","ANR - ST. LANDRY PA., LA - (D72043/R76043)",LA,ST LANDRY,WLA,B,INT,"109,430", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	75051",DOMINION TRANSMISSION A-FRANKLIN (D73051/R76051),PA,FRANKLIN,3,B,INT,"374,802","18,856",19302,17309,11448,1745,20060,19702,10771,10771,12955,16804,12767,19474,17872,11900,11773,11784,346499,346449,346499,346499,346499,346499,346499,346449,246640,346449,307689,346499,323690,346499
"	75055",COLUMBIA GAS - DELMONT (BIDIR 73655/70055),PA,WESTMORELAND,2,B,INT,"374,802","4,000",4000,6500,7500,5300,4000,20000,20000,20000,35160,20000,23816,25000,20000,9571,9571,9571,10071,10071,10071,10071,10071,10071,9791,9354,9485,9760,9439,10071,10071,9802
"	75061",DOMINION TRANSMISSION FRANKLIN REC76061/DEL73061,PA,FRANKLIN,3,B,INT,"235,000", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	75078","GULF SOUTH - CASTOR, LA-(D70078/R76078)",LA,BIENVILLE,ETX,B,INT,"1,428,292","15,249",15249,14555,15249,39941,39941,39941,5409,0,20244,0,0,0,18540,20000,20000,0,120281,130583,129711,114041,111545,47225,36530,28720,39834,42562,56347,97850,104443,53012
"	75082","DTI - OAKFORD, PA-(D70082/R76082)",PA,WESTMORELAND,2,B,STR,"1,428,292","42,122",39148,72896,117009,53376,120177,125512,82519,65999,10186,7487,19953,65693,105846,118807,138254,105767,233104,286494,244682,262251,256383,267734,348600,487561,211905,436169,414785,286252,108189,342180
"	75111",EQM GATHERING - BONNETHEAD (BI-DI D 74110/R 74111),PA,GREENE,2,B,INT,"915,937", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	75188",DTI - LEIDY STORAGE #2-(D73188/R76188),PA,CLINTON,3,B,STR,"580,822", -   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
